rule;n;n_pos;n_neg;subset;acc;acc_std;rec;rec_std;prec;prec_std;fscore;fscore_std
Symbol should be on a new line;7451;25;7426;0.4;0.998818950476446;8.052610387865311e-05;0.792;0.016000000000000014;0.8469979296066252;0.02431632728205887;0.8182379473528542;0.011159311545854306
Overload methods should not be split;7451;1;7450;0.4;0.9997181586364245;7.227439011051935e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;7452;2;7450;0.4;0.9998658078368224;1.1102230246251565e-16;1.0;0.0;0.6666666666666667;1.1102230246251565e-16;0.8;0.0
Top-level class BookmarkStack has to reside in its own source file.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;7452;1;7451;0.4;0.9998658078368224;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Empty catch block.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'CTOR_DEF' should be separated from previous statement.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;7452;2;7450;0.4;0.9994632313472891;2.220446049250313e-16;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;7452;1;7451;0.4;0.9998389694041869;5.3676865271068404e-05;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7451;0;7451;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;7451;2;7449;0.4;0.9996778955844853;6.574928849235117e-05;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;7451;2;7449;0.4;0.9999463159307475;0.00010736813850491523;1.0;0.0;0.9;0.2;0.9333333333333332;0.13333333333333336
Redundant <p> tag.;7452;1;7451;0.4;0.9998658078368224;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Any;7451;4495;2956;0.5;0.9980673735069118;8.902495746494189e-05;0.9984427141268076;1.1102230246251565e-16;0.998353894586956;0.00014732779376176654;0.9983982969461955;7.366687345216716e-05
'package' should be separated from previous statement.;7452;1;7451;0.5;0.9997316156736445;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
'{' should be on the previous line;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
First sentence of Javadoc is incomplete (period is missing) or not present.;7451;18;7433;0.5;0.9992618440477787;6.710508656554426e-05;0.8277777777777777;0.016666666666666673;0.8620098039215687;0.023510255682588133;0.8442577030812325;0.013180157261645434
Line contains a tab character.;7451;4474;2977;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;7452;2429;5023;0.5;0.9904455179817498;0.0002802014629337251;0.9867435158501442;0.0007767790145785603;0.9839896976074674;0.0007819414032491974;0.9853642530333723;0.00042902300530165365
<p> tag should be placed immediately before the first word, with no space after.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
<p> tag should be preceded with an empty line.;7451;101;7350;0.5;0.9988592135283854;0.0001616104493194506;0.9396039603960397;0.008224380062295084;0.9753309313416088;0.00504806812682465;0.957123771964473;0.0061491392758612875
'}' should be on the same line as the next part of a multi-block statement;7452;63;7389;0.5;0.9977858293075684;0.00013750604892592114;0.8603174603174605;0.015552315827194773;0.875700414662604;0.008752690810422051;0.8678448054339392;0.008832155966917379
Wrong lexicographical order for import;7451;5;7446;0.5;0.998563951147497;0.00013487955470568278;0.0;0.0;0.0;0.0;0.0;0.0
Line is longer than 100 characters;7452;256;7196;0.5;0.9900697799248525;0.0002814838561916683;0.851171875;0.010690572018284382;0.8586278864560464;0.005967890694972706;0.8548215377643948;0.004715433114162323
Missing a Javadoc comment.;7451;1;7450;0.5;0.9997315796537377;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Abbreviation in name must contain no more than '2' consecutive capital letters;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clause should have a non-empty description.;7452;1;7451;0.5;0.9997450348899625;0.0001524129990821336;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not followed by whitespace;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'(' is followed by whitespace.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
')' is preceded with whitespace.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"switch without ""default"" clause.";7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;7452;1;7451;0.5;0.9998658078368224;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Symbol should be on a new line;7451;25;7426;0.5;0.9987921084418201;0.00010395875308566399;0.788;0.018330302779823376;0.8424505928853755;0.022894123176541218;0.8140823563467942;0.015366171901863592
Overload methods should not be split;7451;1;7450;0.5;0.9996778955844853;8.902495746491511e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;7452;2;7450;0.5;0.9999597423510467;6.149457454315432e-05;1.0;0.0;0.9;0.1527525231651947;0.9400000000000001;0.09165151389911677
Top-level class BookmarkStack has to reside in its own source file.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;7452;1;7451;0.5;0.9998658078368224;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Empty catch block.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'CTOR_DEF' should be separated from previous statement.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;7452;2;7450;0.5;0.9994632313472891;2.220446049250313e-16;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;7452;1;7451;0.5;0.9997987117552334;6.709608158883551e-05;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7451;0;7451;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;7451;2;7449;0.5;0.9996913166017982;6.150282774063414e-05;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;7451;2;7449;0.5;0.9999463159307475;0.00010736813850491523;1.0;0.0;0.9;0.2;0.9333333333333332;0.13333333333333336
Redundant <p> tag.;7452;1;7451;0.5;0.9998658078368224;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Any;14902;8990;5912;1;0.997792242651993;9.225424161096053e-05;0.9984538375973304;0.00010493861103512794;0.9978877622843152;0.000140278030431268;0.998170710152334;7.638798841316751e-05
'package' should be separated from previous statement.;14902;1;14901;1;0.9999194738961215;2.68420346261955e-05;0.0;0.0;0.0;0.0;0.0;0.0
'{' should be on the previous line;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
First sentence of Javadoc is incomplete (period is missing) or not present.;14902;36;14866;1;0.999516843376728;7.825730633264077e-05;0.9444444444444443;0.03513641844631534;0.8673914929049718;0.007856007508788851;0.9039631912739337;0.01711571783241367
Line contains a tab character.;14902;8948;5954;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;14902;4857;10045;1;0.9930076499798686;0.0002763556607431722;0.990982087708462;0.0005808826839475202;0.9876073063198498;0.000725173026755409;0.98929156213461;0.0004219839820018578
<p> tag should be placed immediately before the first word, with no space after.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
<p> tag should be preceded with an empty line.;14902;202;14700;1;0.9989665816668903;0.00013149857698471933;0.9732673267326731;0.006339726967755302;0.9516514388873935;0.0071470367808141875;0.9623139027650984;0.004763488346256673
'}' should be on the same line as the next part of a multi-block statement;14902;125;14777;1;0.9984230304657092;0.00015665840195851801;0.9463999999999999;0.008799999999999971;0.8758413295564897;0.013565510370036954;0.9096873017803825;0.00863913468116048
Wrong lexicographical order for import;14902;10;14892;1;0.9987585558985372;3.3552543282744374e-05;0.1;0.0;0.09545454545454546;0.004545454545454547;0.09761904761904763;0.0023809523809523864
Line is longer than 100 characters;14902;511;14391;1;0.9947121191786337;0.00016105220775735246;0.9291585127201566;0.004445329429197858;0.9176739174796662;0.0025846095678867436;0.923372679108277;0.0024364703834930195
Missing a Javadoc comment.;14902;2;14900;1;0.9997181586364245;5.021684856761766e-05;0.0;0.0;0.0;0.0;0.0;0.0
Abbreviation in name must contain no more than '2' consecutive capital letters;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clause should have a non-empty description.;14902;1;14901;1;0.9999127633874648;3.075141387029164e-05;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not followed by whitespace;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'(' is followed by whitespace.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
')' is preceded with whitespace.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"switch without ""default"" clause.";14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;14902;1;14901;1;0.9999328949134345;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Symbol should be on a new line;14902;50;14852;1;0.9985706616561536;0.0001440807311339664;0.8240000000000001;0.024979991993593575;0.767779600235468;0.02480894638554917;0.7946293336829164;0.020146835593681005
Overload methods should not be split;14902;2;14900;1;0.9995101328680713;7.38155952221113e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;14902;3;14899;1;0.9998053952489598;2.013152596967993e-05;0.6666666666666667;1.1102230246251565e-16;0.5166666666666666;0.04999999999999999;0.580952380952381;0.02857142857142854
Top-level class BookmarkStack has to reside in its own source file.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;14902;1;14901;1;0.9998926318614952;6.150282774063415e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty catch block.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'if' construct must use '{}'s.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'CTOR_DEF' should be separated from previous statement.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'protected' modifier out of order with the JLS suggestions.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;14902;3;14899;1;0.9993088176083746;9.975888301784803e-05;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;14902;1;14901;1;0.9998322372835862;5.410185041133386e-05;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';14902;0;14902;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;14902;4;14898;1;0.9999865789826868;2.684203462623991e-05;1.0;0.0;0.96;0.07999999999999999;0.9777777777777779;0.044444444444444425
'METHOD_DEF' should be separated from previous statement.;14902;4;14898;1;0.9999664474567173;3.3552543282799885e-05;0.875;0.125;1.0;0.0;0.9285714285714286;0.07142857142857145
Redundant <p> tag.;14902;1;14901;1;0.9998121057576166;2.6842034626239906e-05;0.0;0.0;0.0;0.0;0.0;0.0
